1,33706722,1985744,56230000,10000011000,341000
1,33706722,1985744,56230000,10000011000,317000
1,33706722,1985744,56230000,10000011000,324000
1,33706722,1985744,56230000,10000011000,295000
1,33706722,1985744,56230000,10000011000,353000
1,33706722,1985744,56230000,10000011000,314000
1,33706722,1985744,56230000,10000011000,351000
1,33706722,1985744,56230000,10000011000,303000
1,33706722,1985744,56230000,10000011000,335000
1,33706722,1985744,56230000,10000011000,314000
1,33706722,1985744,56230000,10000011000,347000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,350000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,340000
1,33706722,1985744,56230000,10000011000,301000
1,33706722,1985744,56230000,10000011000,340000
1,33706722,1985744,56230000,10000011000,303000
1,33706722,1985744,56230000,10000011000,350000
1,33706722,1985744,56230000,10000011000,309000
1,33706722,1985744,56230000,10000011000,350000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,347000
1,33706722,1985744,56230000,10000011000,291000
1,33706722,1985744,56230000,10000011000,347000
1,33706722,1985744,56230000,10000011000,309000
1,33706722,1985744,56230000,10000011000,350000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,346000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,340000
1,33706722,1985744,56230000,10000011000,308000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,354000
1,33706722,1985744,56230000,10000011000,309000
1,33706722,1985744,56230000,10000011000,334000
1,33706722,1985744,56230000,10000011000,288000
1,33706722,1985744,56230000,10000011000,340000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,350000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,358000
1,33706722,1985744,56230000,10000011000,308000
1,33706722,1985744,56230000,10000011000,354000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,308000
1,33706722,1985744,56230000,10000011000,341000
1,33706722,1985744,56230000,10000011000,295000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,300000
1,33706722,1985744,56230000,10000011000,332000
1,33706722,1985744,56230000,10000011000,295000
1,33706722,1985744,56230000,10000011000,346000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,343000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,341000
1,33706722,1985744,56230000,10000011000,314000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,306000
1,33706722,1985744,56230000,10000011000,325000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,342000
1,33706722,1985744,56230000,10000011000,298000
1,33706722,1985744,56230000,10000011000,335000
1,33706722,1985744,56230000,10000011000,300000
1,33706722,1985744,56230000,10000011000,346000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,352000
1,33706722,1985744,56230000,10000011000,302000
1,33706722,1985744,56230000,10000011000,352000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,341000
1,33706722,1985744,56230000,10000011000,313000
1,33706722,1985744,56230000,10000011000,352000
1,33706722,1985744,56230000,10000011000,303000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,308000
1,33706722,1985744,56230000,10000011000,338000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,354000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,297000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,357000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,351000
1,33706722,1985744,56230000,10000011000,315000
1,33706722,1985744,56230000,10000011000,354000
1,33706722,1985744,56230000,10000011000,291000
1,33706722,1985744,56230000,10000011000,332000
1,33706722,1985744,56230000,10000011000,294000
1,33706722,1985744,56230000,10000011000,339000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,312000
1,33706722,1985744,56230000,10000011000,335000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,346000
1,33706722,1985744,56230000,10000011000,321000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,303000
1,33706722,1985744,56230000,10000011000,346000
1,33706722,1985744,56230000,10000011000,312000
1,33706722,1985744,56230000,10000011000,350000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,350000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,316000
1,33706722,1985744,56230000,10000011000,337000
1,33706722,1985744,56230000,10000011000,308000
1,33706722,1985744,56230000,10000011000,340000
1,33706722,1985744,56230000,10000011000,308000
1,33706722,1985744,56230000,10000011000,353000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,346000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,352000
1,33706722,1985744,56230000,10000011000,312000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,341000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,353000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,343000
1,33706722,1985744,56230000,10000011000,314000
1,33706722,1985744,56230000,10000011000,347000
1,33706722,1985744,56230000,10000011000,312000
1,33706722,1985744,56230000,10000011000,342000
1,33706722,1985744,56230000,10000011000,312000
1,33706722,1985744,56230000,10000011000,352000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,293000
1,33706722,1985744,56230000,10000011000,333000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,350000
1,33706722,1985744,56230000,10000011000,315000
1,33706722,1985744,56230000,10000011000,347000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,306000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,312000
1,33706722,1985744,56230000,10000011000,351000
1,33706722,1985744,56230000,10000011000,306000
1,33706722,1985744,56230000,10000011000,341000
1,33706722,1985744,56230000,10000011000,302000
1,33706722,1985744,56230000,10000011000,347000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,353000
1,33706722,1985744,56230000,10000011000,301000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,338000
1,33706722,1985744,56230000,10000011000,295000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,320000
1,33706722,1985744,56230000,10000011000,346000
1,33706722,1985744,56230000,10000011000,312000
1,33706722,1985744,56230000,10000011000,337000
1,33706722,1985744,56230000,10000011000,308000
1,33706722,1985744,56230000,10000011000,339000
1,33706722,1985744,56230000,10000011000,322000
1,33706722,1985744,56230000,10000011000,345000
1,33706722,1985744,56230000,10000011000,306000
1,33706722,1985744,56230000,10000011000,345000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,308000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,312000
1,33706722,1985744,56230000,10000011000,352000
1,33706722,1985744,56230000,10000011000,313000
1,33706722,1985744,56230000,10000011000,337000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,302000
1,33706722,1985744,56230000,10000011000,339000
1,33706722,1985744,56230000,10000011000,309000
1,33706722,1985744,56230000,10000011000,347000
1,33706722,1985744,56230000,10000011000,283000
1,33706722,1985744,56230000,10000011000,328000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,343000
1,33706722,1985744,56230000,10000011000,309000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,308000
1,33706722,1985744,56230000,10000011000,362000
1,33706722,1985744,56230000,10000011000,303000
1,33706722,1985744,56230000,10000011000,332000
1,33706722,1985744,56230000,10000011000,294000
1,33706722,1985744,56230000,10000011000,342000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,347000
1,33706722,1985744,56230000,10000011000,306000
1,33706722,1985744,56230000,10000011000,356000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,318000
1,33706722,1985744,56230000,10000011000,343000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,345000
1,33706722,1985744,56230000,10000011000,308000
1,33706722,1985744,56230000,10000011000,341000
1,33706722,1985744,56230000,10000011000,306000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,299000
1,33706722,1985744,56230000,10000011000,346000
1,33706722,1985744,56230000,10000011000,315000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,332000
1,33706722,1985744,56230000,10000011000,297000
1,33706722,1985744,56230000,10000011000,333000
1,33706722,1985744,56230000,10000011000,309000
1,33706722,1985744,56230000,10000011000,346000
1,33706722,1985744,56230000,10000011000,291000
1,33706722,1985744,56230000,10000011000,331000
1,33706722,1985744,56230000,10000011000,314000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,309000
1,33706722,1985744,56230000,10000011000,340000
1,33706722,1985744,56230000,10000011000,297000
1,33706722,1985744,56230000,10000011000,351000
1,33706722,1985744,56230000,10000011000,309000
1,33706722,1985744,56230000,10000011000,340000
1,33706722,1985744,56230000,10000011000,309000
1,33706722,1985744,56230000,10000011000,341000
1,33706722,1985744,56230000,10000011000,316000
1,33706722,1985744,56230000,10000011000,355000
1,33706722,1985744,56230000,10000011000,299000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,319000
1,33706722,1985744,56230000,10000011000,330000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,353000
1,33706722,1985744,56230000,10000011000,295000
1,33706722,1985744,56230000,10000011000,328000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,350000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,345000
1,33706722,1985744,56230000,10000011000,313000
1,33706722,1985744,56230000,10000011000,346000
1,33706722,1985744,56230000,10000011000,313000
1,33706722,1985744,56230000,10000011000,351000
1,33706722,1985744,56230000,10000011000,309000
1,33706722,1985744,56230000,10000011000,351000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,350000
1,33706722,1985744,56230000,10000011000,312000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,306000
1,33706722,1985744,56230000,10000011000,352000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,342000
1,33706722,1985744,56230000,10000011000,299000
1,33706722,1985744,56230000,10000011000,340000
1,33706722,1985744,56230000,10000011000,318000
1,33706722,1985744,56230000,10000011000,338000
1,33706722,1985744,56230000,10000011000,297000
1,33706722,1985744,56230000,10000011000,345000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,333000
1,33706722,1985744,56230000,10000011000,318000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,306000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,298000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,353000
1,33706722,1985744,56230000,10000011000,303000
1,33706722,1985744,56230000,10000011000,322000
1,33706722,1985744,56230000,10000011000,297000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,347000
1,33706722,1985744,56230000,10000011000,300000
1,33706722,1985744,56230000,10000011000,340000
1,33706722,1985744,56230000,10000011000,298000
1,33706722,1985744,56230000,10000011000,340000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,328000
1,33706722,1985744,56230000,10000011000,313000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,293000
1,33706722,1985744,56230000,10000011000,341000
1,33706722,1985744,56230000,10000011000,297000
1,33706722,1985744,56230000,10000011000,351000
1,33706722,1985744,56230000,10000011000,299000
1,33706722,1985744,56230000,10000011000,346000
1,33706722,1985744,56230000,10000011000,308000
1,33706722,1985744,56230000,10000011000,347000
1,33706722,1985744,56230000,10000011000,316000
1,33706722,1985744,56230000,10000011000,350000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,340000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,355000
1,33706722,1985744,56230000,10000011000,309000
1,33706722,1985744,56230000,10000011000,339000
1,33706722,1985744,56230000,10000011000,321000
1,33706722,1985744,56230000,10000011000,351000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,343000
1,33706722,1985744,56230000,10000011000,295000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,288000
1,33706722,1985744,56230000,10000011000,341000
1,33706722,1985744,56230000,10000011000,308000
1,33706722,1985744,56230000,10000011000,345000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,315000
1,33706722,1985744,56230000,10000011000,339000
1,33706722,1985744,56230000,10000011000,306000
1,33706722,1985744,56230000,10000011000,350000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,340000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,320000
1,33706722,1985744,56230000,10000011000,340000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,303000
1,33706722,1985744,56230000,10000011000,345000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,346000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,347000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,334000
1,33706722,1985744,56230000,10000011000,295000
1,33706722,1985744,56230000,10000011000,337000
1,33706722,1985744,56230000,10000011000,286000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,338000
1,33706722,1985744,56230000,10000011000,294000
1,33706722,1985744,56230000,10000011000,340000
1,33706722,1985744,56230000,10000011000,308000
1,33706722,1985744,56230000,10000011000,352000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,308000
1,33706722,1985744,56230000,10000011000,351000
1,33706722,1985744,56230000,10000011000,309000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,312000
1,33706722,1985744,56230000,10000011000,361000
1,33706722,1985744,56230000,10000011000,298000
1,33706722,1985744,56230000,10000011000,326000
1,33706722,1985744,56230000,10000011000,309000
1,33706722,1985744,56230000,10000011000,343000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,339000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,346000
1,33706722,1985744,56230000,10000011000,315000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,317000
1,33706722,1985744,56230000,10000011000,343000
1,33706722,1985744,56230000,10000011000,313000
1,33706722,1985744,56230000,10000011000,350000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,353000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,350000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,345000
1,33706722,1985744,56230000,10000011000,312000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,295000
1,33706722,1985744,56230000,10000011000,352000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,351000
1,33706722,1985744,56230000,10000011000,299000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,308000
1,33706722,1985744,56230000,10000011000,352000
1,33706722,1985744,56230000,10000011000,309000
1,33706722,1985744,56230000,10000011000,345000
1,33706722,1985744,56230000,10000011000,317000
1,33706722,1985744,56230000,10000011000,347000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,346000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,330000
1,33706722,1985744,56230000,10000011000,296000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,340000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,345000
1,33706722,1985744,56230000,10000011000,296000
1,33706722,1985744,56230000,10000011000,324000
1,33706722,1985744,56230000,10000011000,312000
1,33706722,1985744,56230000,10000011000,351000
1,33706722,1985744,56230000,10000011000,299000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,300000
1,33706722,1985744,56230000,10000011000,343000
1,33706722,1985744,56230000,10000011000,299000
1,33706722,1985744,56230000,10000011000,341000
1,33706722,1985744,56230000,10000011000,314000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,306000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,309000
1,33706722,1985744,56230000,10000011000,345000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,343000
1,33706722,1985744,56230000,10000011000,314000
1,33706722,1985744,56230000,10000011000,343000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,350000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,346000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,341000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,350000
1,33706722,1985744,56230000,10000011000,312000
1,33706722,1985744,56230000,10000011000,345000
1,33706722,1985744,56230000,10000011000,302000
1,33706722,1985744,56230000,10000011000,340000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,334000
1,33706722,1985744,56230000,10000011000,303000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,306000
1,33706722,1985744,56230000,10000011000,346000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,337000
1,33706722,1985744,56230000,10000011000,306000
1,33706722,1985744,56230000,10000011000,345000
1,33706722,1985744,56230000,10000011000,313000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,292000
1,33706722,1985744,56230000,10000011000,331000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,343000
1,33706722,1985744,56230000,10000011000,299000
1,33706722,1985744,56230000,10000011000,341000
1,33706722,1985744,56230000,10000011000,314000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,332000
1,33706722,1985744,56230000,10000011000,293000
1,33706722,1985744,56230000,10000011000,343000
1,33706722,1985744,56230000,10000011000,309000
1,33706722,1985744,56230000,10000011000,338000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,345000
1,33706722,1985744,56230000,10000011000,312000
1,33706722,1985744,56230000,10000011000,351000
1,33706722,1985744,56230000,10000011000,300000
1,33706722,1985744,56230000,10000011000,336000
1,33706722,1985744,56230000,10000011000,295000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,308000
1,33706722,1985744,56230000,10000011000,340000
1,33706722,1985744,56230000,10000011000,292000
1,33706722,1985744,56230000,10000011000,322000
1,33706722,1985744,56230000,10000011000,295000
1,33706722,1985744,56230000,10000011000,340000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,350000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,347000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,350000
1,33706722,1985744,56230000,10000011000,308000
1,33706722,1985744,56230000,10000011000,339000
1,33706722,1985744,56230000,10000011000,294000
1,33706722,1985744,56230000,10000011000,339000
1,33706722,1985744,56230000,10000011000,303000
1,33706722,1985744,56230000,10000011000,347000
1,33706722,1985744,56230000,10000011000,312000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,312000
1,33706722,1985744,56230000,10000011000,345000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,350000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,347000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,346000
1,33706722,1985744,56230000,10000011000,312000
1,33706722,1985744,56230000,10000011000,339000
1,33706722,1985744,56230000,10000011000,312000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,306000
1,33706722,1985744,56230000,10000011000,341000
1,33706722,1985744,56230000,10000011000,300000
1,33706722,1985744,56230000,10000011000,347000
1,33706722,1985744,56230000,10000011000,306000
1,33706722,1985744,56230000,10000011000,351000
1,33706722,1985744,56230000,10000011000,308000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,338000
1,33706722,1985744,56230000,10000011000,298000
1,33706722,1985744,56230000,10000011000,338000
